Time, State, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
0.20, 0,-0.0159,-0.0026,4.6320,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
0.40, 0,-0.0049,0.0055,4.5991,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
0.60, 0,0.0052,0.0335,4.5780,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
0.80, 0,0.0130,0.0803,4.5708,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
1.00, 0,0.0183,0.1305,4.5623,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
1.20, 0,0.0254,0.2064,4.5463,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
1.40, 0,0.0311,0.3027,4.5223,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
1.60, 0,0.0356,0.3996,4.5225,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
1.80, 0,0.0401,0.5291,4.5277,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
2.00, 0,0.0435,0.6749,4.5391,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
2.20, 0,0.0457,0.8340,4.5542,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
2.40, 0,0.0454,0.9765,4.5641,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
2.60, 0,0.0426,1.1596,4.5731,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
2.80, 0,0.0394,1.3509,4.5737,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
3.00, 0,0.0344,1.5557,4.5856,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
3.20, 0,0.0282,1.7704,4.5955,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
3.40, 0,0.0216,1.9906,4.6030,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
3.61, 0,0.0164,2.1790,4.6030,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
3.81, 0,0.0094,2.4059,4.6033,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
4.01, 0,0.0024,2.6349,4.6009,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
4.21, 0,-0.0048,2.8686,4.5976,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
4.41, 0,-0.0113,3.0604,4.5995,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
4.61, 0,-0.0195,3.2936,4.6023,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
4.81, 0,-0.0275,3.5345,4.6093,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.01, 0,-0.0346,3.7654,4.6067,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.21, 0,-0.0415,4.0059,4.5966,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.41, 0,-0.0466,4.2015,4.5990,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.61, 0,-0.0527,4.4422,4.5775,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.81, 0,-0.0584,4.6773,4.5681,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.01, 0,-0.0616,4.9000,4.5821,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.22, 0,-0.0652,5.1211,4.6017,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.42, 0,-0.0698,5.3382,4.6104,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.62, 0,-0.0737,5.5257,4.6219,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.82, 0,-0.0781,5.7437,4.6401,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.02, 0,-0.0829,5.9577,4.6590,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.22, 0,-0.0876,6.1785,4.6740,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.42, 0,-0.0930,6.4010,4.6872,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.62, 0,-0.0962,6.5846,4.6944,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.82, 0,-0.1002,6.8038,4.6924,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.02, 0,-0.1031,7.0208,4.7006,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.22, 0,-0.1061,7.2377,4.7116,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.42, 0,-0.1069,7.4229,4.7195,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.62, 0,-0.1073,7.6378,4.7241,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.82, 0,-0.1083,7.8539,4.7261,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.02, 0,-0.1088,8.0702,4.7256,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.22, 0,-0.1085,8.2844,4.7203,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.43, 0,-0.1086,8.4984,4.7111,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.63, 0,-0.1082,8.7033,4.7133,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.83, 0,-0.1062,8.9106,4.7127,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.03, 0,-0.1041,9.1143,4.7059,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.23, 0,-0.1014,9.2829,4.6996,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.43, 0,-0.0988,9.4863,4.6986,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.63, 0,-0.0963,9.6874,4.6955,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.83, 0,-0.0935,9.8896,4.6947,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.03, 0,-0.0914,10.0918,4.6996,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.23, 0,-0.0881,10.2572,4.6998,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.43, 0,-0.0852,10.4574,4.6888,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.63, 0,-0.0831,10.6509,4.6846,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.83, 0,-0.0810,10.8482,4.6420,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
12.03, 0,-0.0775,11.0454,4.6156,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
12.23, 0,-0.0753,11.2135,4.6157,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
12.43, 0,-0.0731,11.4084,4.6289,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
12.68, 0,-0.0699,11.6757,4.6600,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
12.94, 0,-0.0693,11.9099,4.6842,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
13.19, 0,-0.0696,12.1506,4.7003,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
13.44, 0,-0.0684,12.4166,4.7005,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
13.69, 0,-0.0663,12.6443,4.7079,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
13.94, 0,-0.0655,12.8703,4.7123,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
14.20, 0,-0.0648,13.1238,4.7139,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
14.45, 0,-0.0650,13.3395,4.7128,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
14.70, 0,-0.0675,13.5519,4.7138,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
14.95, 0,-0.0694,13.7610,4.7147,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
15.20, 0,-0.0721,13.9979,4.7124,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
15.46, 0,-0.0747,14.1981,4.6935,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
15.71, 0,-0.0743,14.4239,4.6876,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
15.96, 0,-0.0750,14.6178,4.6816,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
16.21, 0,-0.0739,14.8110,4.6784,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
16.46, 0,-0.0696,15.0305,4.6718,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
16.72, 0,-0.0687,15.2161,4.6602,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
16.97, 0,-0.0704,15.4344,4.6475,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
17.23, 0,-0.0737,15.6218,4.6552,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
17.48, 0,-0.0790,15.8312,4.6666,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
17.73, 0,-0.0841,16.0153,4.6805,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
17.98, 0,-0.0872,16.1977,4.6937,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
18.24, 0,-0.0932,16.4110,4.7002,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
18.49, 0,-0.0989,16.6007,4.7013,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
18.74, 0,-0.1030,16.7891,4.7022,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
19.00, 0,-0.1046,16.9751,4.7040,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
19.25, 0,-0.1096,17.1894,4.6982,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
19.50, 0,-0.1136,17.3821,4.6710,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
19.75, 0,-0.1163,17.5804,4.6628,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
20.00, 0,-0.1187,17.8070,4.6567,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
20.26, 0,-0.1218,18.0006,4.6030,0.0000,-0.9847,9.6972,90.74,0.000,0.000,0.250
20.46, 1,-0.1247,18.1698,4.5969,0.0000,-0.9026,9.6764,90.74,0.000,0.150,0.200
20.66, 1,-0.1269,18.3416,4.6108,0.0000,-0.8212,9.6547,90.74,0.000,0.150,0.200
20.86, 1,-0.1314,18.5197,4.6300,0.0000,-0.7331,9.6372,90.73,0.000,0.150,0.200
21.06, 1,-0.1341,18.6746,4.6489,0.0000,-0.6413,9.6251,90.71,0.000,0.150,0.200
21.26, 1,-0.1344,18.8650,4.6664,0.0000,-0.5522,9.6192,90.70,0.000,0.150,0.200
21.46, 1,-0.1337,19.0466,4.6792,0.0000,-0.4620,9.6176,90.68,0.000,0.150,0.200
21.67, 1,-0.1347,19.2251,4.6881,0.0000,-0.3720,9.6197,90.67,0.000,0.150,0.200
21.87, 1,-0.1361,19.3981,4.6979,0.0000,-0.2868,9.6243,90.66,0.000,0.150,0.200
22.07, 1,-0.1397,19.5396,4.7057,0.0000,-0.2057,9.6318,90.68,0.000,0.150,0.200
22.27, 1,-0.1412,19.6995,4.7062,0.0000,-0.1291,9.6418,90.68,0.000,0.150,0.200
22.47, 1,-0.1425,19.8490,4.7032,0.0000,-0.0565,9.6511,90.69,0.000,0.150,0.200
22.67, 1,-0.1433,19.9875,4.7051,0.0000,0.0076,9.6602,90.70,0.000,0.100,0.200
22.87, 1,-0.1445,20.1169,4.7088,0.0000,0.0682,9.6708,90.70,0.000,0.100,0.200
23.07, 1,-0.1440,20.2309,4.6735,0.0000,0.1211,9.6808,90.71,0.000,0.100,0.200
