Time, State, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
53.54, 2,0.0683,20.0904,12.8633,0.0000,-0.0114,1.5204,90.08,0.025,0.050,0.250
53.80, 2,0.0686,20.0975,12.9067,0.0000,-0.0066,1.4890,90.09,0.025,0.050,0.250
54.05, 2,0.0678,20.1062,12.9466,0.0000,-0.0018,1.4610,90.10,0.025,0.050,0.250
54.30, 2,0.0679,20.1177,12.9825,0.0000,0.0028,1.4400,90.11,0.025,0.050,0.250
54.55, 2,0.0682,20.1274,13.0059,0.0000,0.0072,1.4179,90.11,0.025,0.050,0.250
54.80, 2,0.0675,20.1375,13.0283,0.0000,0.0109,1.3975,90.11,0.025,0.050,0.250
55.06, 2,0.0664,20.1429,13.0563,0.0000,0.0141,1.3745,90.09,0.025,0.050,0.250
55.31, 2,0.0658,20.1463,13.0897,0.0000,0.0166,1.3549,90.10,0.025,0.050,0.250
55.56, 2,0.0668,20.1487,13.1225,0.0000,0.0187,1.3355,90.12,0.025,0.050,0.250
55.82, 2,0.0676,20.1497,13.1534,0.0000,0.0205,1.3196,90.12,0.025,0.050,0.250
56.07, 2,0.0683,20.1492,13.1776,0.0000,0.0222,1.3034,90.12,0.025,0.050,0.250
56.32, 2,0.0669,20.1494,13.1918,0.0000,0.0238,1.2871,90.11,0.025,0.050,0.250
56.57, 2,0.0654,20.1500,13.2181,0.0000,0.0252,1.2664,90.10,0.025,0.050,0.250
56.82, 2,0.0619,20.1505,13.2417,0.0000,0.0265,1.2476,90.09,0.025,0.050,0.250
57.08, 2,0.0590,20.1520,13.2594,0.0000,0.0276,1.2253,90.08,0.025,0.050,0.250
57.33, 2,0.0557,20.1537,13.2779,0.0000,0.0284,1.2026,90.07,0.025,0.050,0.250
57.58, 2,0.0533,20.1553,13.2995,0.0000,0.0290,1.1752,90.06,0.025,0.050,0.250
57.84, 2,0.0507,20.1563,13.3285,0.0000,0.0294,1.1503,90.06,0.025,0.050,0.250
58.09, 2,0.0470,20.1569,13.3637,0.0000,0.0295,1.1266,90.08,0.025,0.050,0.250
58.34, 2,0.0421,20.1578,13.3959,0.0000,0.0293,1.1079,90.09,0.025,0.050,0.250
58.59, 2,0.0378,20.1584,13.4057,0.0000,0.0288,1.0859,90.10,0.025,0.050,0.250
58.84, 2,0.0353,20.1583,13.4256,0.0000,0.0281,1.0603,90.11,0.025,0.050,0.250
59.10, 2,0.0335,20.1575,13.4466,0.0000,0.0271,1.0348,90.11,0.025,0.050,0.250
59.35, 2,0.0320,20.1571,13.4705,0.0000,0.0260,1.0072,90.12,0.025,0.050,0.250
59.60, 2,0.0311,20.1555,13.5023,0.0000,0.0245,0.9798,90.12,0.025,0.050,0.250
59.75, 2,0.0312,20.1552,13.5153,0.0000,0.0236,0.9641,90.12,0.010,0.005,0.150
59.90, 2,0.0317,20.1550,13.5305,0.0000,0.0227,0.9497,90.12,0.010,0.005,0.150
60.06, 2,0.0314,20.1543,13.5263,0.0000,0.0217,0.9361,90.11,0.010,0.005,0.150
60.21, 2,0.0301,20.1526,13.5297,0.0000,0.0206,0.9181,90.11,0.010,0.005,0.150
60.36, 2,0.0276,20.1502,13.5225,0.0000,0.0196,0.8998,90.12,0.010,0.005,0.150
60.51, 2,0.0262,20.1488,13.5284,0.0000,0.0185,0.8774,90.12,0.010,0.005,0.150
60.66, 2,0.0238,20.1471,13.5440,0.0000,0.0175,0.8543,90.12,0.010,0.005,0.150
60.82, 2,0.0211,20.1462,13.5644,0.0000,0.0166,0.8330,90.13,0.010,0.005,0.150
60.97, 2,0.0196,20.1464,13.5820,0.0000,0.0159,0.8132,90.14,0.010,0.005,0.150
61.12, 2,0.0174,20.1470,13.6060,0.0000,0.0151,0.7947,90.14,0.010,0.005,0.150
61.28, 2,0.0151,20.1474,13.6273,0.0000,0.0144,0.7798,90.15,0.010,0.005,0.150
61.43, 2,0.0131,20.1471,13.6525,0.0000,0.0136,0.7670,90.15,0.010,0.005,0.150
61.58, 2,0.0120,20.1465,13.6617,0.0000,0.0129,0.7570,90.15,0.010,0.005,0.150
61.73, 2,0.0104,20.1457,13.6806,0.0000,0.0121,0.7469,90.15,0.010,0.005,0.150
61.88, 2,0.0087,20.1456,13.6831,0.0000,0.0113,0.7377,90.15,0.010,0.005,0.150
62.04, 2,0.0079,20.1448,13.6961,0.0000,0.0105,0.7272,90.15,0.010,0.005,0.150
62.19, 2,0.0089,20.1438,13.7109,0.0000,0.0097,0.7171,90.16,0.010,0.005,0.150
62.34, 2,0.0109,20.1427,13.7261,0.0000,0.0090,0.7085,90.17,0.010,0.005,0.150
62.49, 2,0.0132,20.1407,13.7395,0.0000,0.0083,0.7006,90.18,0.010,0.005,0.150
62.64, 2,0.0148,20.1386,13.7535,0.0000,0.0076,0.6937,90.19,0.010,0.005,0.150
62.80, 2,0.0173,20.1373,13.7674,0.0000,0.0071,0.6877,90.19,0.010,0.005,0.150
62.95, 2,0.0194,20.1365,13.7786,0.0000,0.0065,0.6824,90.18,0.010,0.005,0.150
63.11, 2,0.0215,20.1360,13.7895,0.0000,0.0060,0.6785,90.18,0.010,0.005,0.150
63.26, 2,0.0237,20.1337,13.7968,0.0000,0.0055,0.6748,90.19,0.010,0.005,0.150
63.41, 2,0.0253,20.1313,13.8008,0.0000,0.0050,0.6701,90.17,0.010,0.005,0.150
63.56, 2,0.0269,20.1299,13.8068,0.0000,0.0045,0.6646,90.15,0.010,0.005,0.150
63.72, 2,0.0301,20.1288,13.8195,0.0000,0.0041,0.6580,90.13,0.010,0.005,0.150
63.87, 2,0.0321,20.1273,13.8300,0.0000,0.0038,0.6522,90.10,0.010,0.005,0.150
64.03, 2,0.0359,20.1259,13.8452,0.0000,0.0036,0.6470,90.08,0.010,0.005,0.150
64.18, 2,0.0391,20.1253,13.8582,0.0000,0.0035,0.6430,90.06,0.010,0.005,0.150
64.33, 2,0.0427,20.1250,13.8666,0.0000,0.0035,0.6397,90.06,0.010,0.005,0.150
64.48, 2,0.0452,20.1251,13.8718,0.0000,0.0036,0.6366,90.06,0.010,0.005,0.150
64.64, 2,0.0470,20.1262,13.8765,0.0000,0.0038,0.6327,90.06,0.010,0.005,0.150
64.79, 2,0.0518,20.1259,13.8850,0.0000,0.0041,0.6281,90.05,0.010,0.005,0.150
64.95, 2,0.0562,20.1251,13.8902,0.0000,0.0045,0.6230,90.05,0.010,0.005,0.150
65.10, 2,0.0607,20.1240,13.8836,0.0000,0.0050,0.6172,90.04,0.010,0.005,0.150
65.26, 2,0.0642,20.1232,13.8472,0.0000,0.0057,0.6054,90.04,0.010,0.005,0.150
65.41, 2,0.0683,20.1219,13.8270,0.0000,0.0065,0.5842,90.04,0.010,0.005,0.150
65.56, 2,0.0729,20.1202,13.8314,0.0000,0.0074,0.5597,90.04,0.010,0.005,0.150
65.72, 2,0.0769,20.1192,13.8495,0.0000,0.0085,0.5324,90.03,0.010,0.005,0.150
65.87, 2,0.0819,20.1185,13.8784,0.0000,0.0098,0.5075,90.02,0.010,0.005,0.150
66.03, 2,0.0853,20.1181,13.9042,0.0000,0.0111,0.4855,90.02,0.010,0.005,0.150
66.18, 2,0.0910,20.1175,13.9300,0.0000,0.0126,0.4661,90.01,0.010,0.005,0.150
66.33, 2,0.0960,20.1179,13.9424,0.0000,0.0142,0.4491,90.00,0.010,0.005,0.150
66.48, 2,0.1006,20.1195,13.9430,0.0000,0.0158,0.4313,89.99,0.010,0.005,0.150
66.64, 2,0.1062,20.1227,13.9520,0.0000,0.0175,0.4109,89.98,0.010,0.005,0.150
66.79, 2,0.1091,20.1252,13.9704,0.0000,0.0193,0.3899,89.96,0.010,0.005,0.150
66.94, 2,0.1134,20.1271,13.9967,0.0000,0.0210,0.3717,89.95,0.010,0.005,0.150
67.10, 2,0.1158,20.1280,14.0205,0.0000,0.0228,0.3559,89.95,0.010,0.005,0.150
67.25, 2,0.1177,20.1293,14.0514,0.0000,0.0246,0.3444,89.96,0.010,0.005,0.150
67.40, 2,0.1189,20.1306,14.0652,0.0000,0.0264,0.3352,89.97,0.010,0.005,0.150
67.56, 2,0.1205,20.1320,14.0770,0.0000,0.0283,0.3266,89.98,0.010,0.005,0.150
67.71, 2,0.1217,20.1342,14.0887,0.0000,0.0304,0.3181,89.98,0.010,0.005,0.150
67.86, 2,0.1221,20.1374,14.0948,0.0000,0.0323,0.3095,89.97,0.010,0.005,0.150
68.01, 2,0.1212,20.1401,14.1034,0.0000,0.0343,0.3000,89.96,0.010,0.005,0.150
68.11, 2,0.1209,20.1428,14.1112,0.0000,0.0356,0.2935,89.95,0.000,0.010,0.100
68.21, 2,0.1198,20.1450,14.1184,0.0000,0.0369,0.2869,89.94,0.000,0.010,0.100
68.31, 2,0.1196,20.1471,14.1233,0.0000,0.0381,0.2816,89.93,0.000,0.010,0.100
68.41, 2,0.1187,20.1486,14.1291,0.0000,0.0393,0.2764,89.93,0.000,0.010,0.100
68.52, 2,0.1176,20.1496,14.1358,0.0000,0.0405,0.2717,89.92,0.000,0.010,0.100
68.62, 2,0.1159,20.1504,14.1400,0.0000,0.0416,0.2678,89.91,0.000,0.010,0.100
68.72, 2,0.1148,20.1513,14.1418,0.0000,0.0427,0.2641,89.91,0.000,0.010,0.100
68.82, 2,0.1132,20.1519,14.1401,0.0000,0.0437,0.2606,89.91,0.000,0.010,0.100
68.93, 2,0.1117,20.1537,14.1398,0.0000,0.0448,0.2566,89.92,0.000,0.010,0.100
69.03, 2,0.1105,20.1544,14.1413,0.0000,0.0457,0.2524,89.92,0.000,0.010,0.100
69.13, 2,0.1086,20.1566,14.1461,0.0000,0.0466,0.2486,89.92,0.000,0.010,0.100
69.23, 2,0.1063,20.1580,14.1527,0.0000,0.0476,0.2449,89.92,0.000,0.010,0.100
69.33, 2,0.1047,20.1595,14.1598,0.0000,0.0484,0.2422,89.92,0.000,0.010,0.100
69.43, 2,0.1027,20.1603,14.1653,0.0000,0.0493,0.2399,89.92,0.000,0.010,0.100
69.53, 2,0.1006,20.1613,14.1680,0.0000,0.0500,0.2381,89.93,0.000,0.010,0.100
69.63, 2,0.0984,20.1616,14.1711,0.0000,0.0507,0.2362,89.94,0.000,0.010,0.100
69.73, 2,0.0963,20.1618,14.1745,0.0000,0.0514,0.2344,89.95,0.000,0.010,0.100
69.83, 2,0.0948,20.1633,14.1783,0.0000,0.0520,0.2326,89.96,0.000,0.010,0.100
69.93, 2,0.0929,20.1646,14.1806,0.0000,0.0524,0.2313,89.97,0.000,0.010,0.100
70.03, 2,0.0906,20.1670,14.1844,0.0000,0.0529,0.2301,89.98,0.000,0.010,0.100
70.13, 2,0.0892,20.1679,14.1873,0.0000,0.0532,0.2294,89.99,0.000,0.010,0.100
70.23, 2,0.0867,20.1696,14.1923,0.0000,0.0535,0.2291,89.99,0.000,0.010,0.100
70.33, 2,0.0841,20.1708,14.1978,0.0000,0.0536,0.2296,89.99,0.000,0.010,0.100
70.43, 2,0.0820,20.1719,14.1993,0.0000,0.0536,0.2306,89.99,0.000,0.010,0.100
70.53, 2,0.0800,20.1724,14.2019,0.0000,0.0535,0.2319,89.99,0.000,0.010,0.100
70.63, 2,0.0770,20.1732,14.2036,0.0000,0.0533,0.2336,89.99,0.000,0.010,0.100
70.73, 2,0.0742,20.1733,14.2046,0.0000,0.0530,0.2356,89.99,0.000,0.010,0.100
70.83, 2,0.0709,20.1735,14.2074,0.0000,0.0525,0.2376,90.00,0.000,0.010,0.100
70.93, 2,0.0681,20.1735,14.2064,0.0000,0.0520,0.2401,89.99,0.000,0.010,0.100
71.03, 2,0.0654,20.1736,14.2007,0.0000,0.0514,0.2422,89.99,0.000,0.010,0.100
71.13, 2,0.0632,20.1733,14.1976,0.0000,0.0507,0.2434,90.00,0.000,0.010,0.100
71.23, 2,0.0609,20.1733,14.1945,0.0000,0.0500,0.2440,90.00,0.000,0.010,0.100
71.33, 2,0.0586,20.1728,14.1940,0.0000,0.0492,0.2442,90.00,0.000,0.010,0.100
71.43, 2,0.0568,20.1723,14.1942,0.0000,0.0483,0.2440,90.00,0.000,0.010,0.100
71.53, 2,0.0545,20.1713,14.1945,0.0000,0.0473,0.2438,90.00,0.000,0.010,0.100
71.63, 2,0.0518,20.1703,14.1971,0.0000,0.0463,0.2439,90.00,0.000,0.010,0.100
71.73, 2,0.0498,20.1691,14.1976,0.0000,0.0453,0.2442,90.00,0.000,0.010,0.100
71.83, 2,0.0466,20.1681,14.1954,0.0000,0.0441,0.2446,90.00,0.000,0.010,0.100
71.93, 2,0.0438,20.1674,14.1909,0.0000,0.0430,0.2445,90.00,0.000,0.010,0.100
72.03, 2,0.0410,20.1668,14.1885,0.0000,0.0418,0.2438,90.01,0.000,0.010,0.100
72.13, 2,0.0389,20.1660,14.1799,0.0000,0.0405,0.2427,90.02,0.000,0.010,0.100
72.23, 2,0.0355,20.1655,14.1737,0.0000,0.0392,0.2406,90.02,0.000,0.010,0.100
72.33, 2,0.0327,20.1646,14.1727,0.0000,0.0380,0.2378,90.03,0.000,0.010,0.100
