Time, State, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
7040.39, 2,-0.0586,19.9789,13.0878,0.0000,-0.0065,1.2659,90.63,0.025,0.050,0.250
7040.64, 2,-0.0666,19.9828,13.1089,0.0000,-0.0070,1.2316,90.64,0.025,0.050,0.250
7040.90, 2,-0.0716,19.9832,13.1396,0.0000,-0.0081,1.1929,90.66,0.025,0.050,0.250
7041.15, 2,-0.0792,19.9855,13.1822,0.0000,-0.0096,1.1589,90.66,0.025,0.050,0.250
7041.40, 2,-0.0847,19.9876,13.2087,0.0000,-0.0117,1.1276,90.67,0.025,0.050,0.250
7041.65, 2,-0.0945,19.9905,13.2272,0.0000,-0.0143,1.0969,90.67,0.025,0.050,0.250
7041.91, 2,-0.1032,19.9928,13.2531,0.0000,-0.0176,1.0618,90.66,0.025,0.050,0.250
7042.16, 2,-0.1114,19.9927,13.2872,0.0000,-0.0215,1.0294,90.67,0.025,0.050,0.250
7042.41, 2,-0.1209,19.9910,13.3185,0.0000,-0.0259,0.9997,90.68,0.025,0.050,0.250
7042.56, 2,-0.1243,19.9888,13.3243,0.0000,-0.0289,0.9835,90.69,0.010,0.005,0.150
7042.72, 2,-0.1291,19.9865,13.3410,0.0000,-0.0318,0.9671,90.69,0.010,0.005,0.150
7042.87, 2,-0.1338,19.9848,13.3596,0.0000,-0.0349,0.9521,90.69,0.010,0.005,0.150
7043.02, 2,-0.1372,19.9827,13.3791,0.0000,-0.0379,0.9394,90.69,0.010,0.005,0.150
7043.17, 2,-0.1416,19.9798,13.4038,0.0000,-0.0411,0.9292,90.69,0.010,0.005,0.150
7043.32, 2,-0.1451,19.9769,13.4185,0.0000,-0.0443,0.9213,90.69,0.010,0.005,0.150
7043.48, 2,-0.1500,19.9727,13.4357,0.0000,-0.0477,0.9156,90.68,0.010,0.005,0.150
7043.63, 2,-0.1535,19.9692,13.4473,0.0000,-0.0511,0.9109,90.68,0.010,0.005,0.150
7043.78, 2,-0.1547,19.9653,13.4568,0.0000,-0.0545,0.9077,90.68,0.010,0.005,0.150
7043.93, 2,-0.1562,19.9607,13.4671,0.0000,-0.0581,0.9071,90.67,0.010,0.005,0.150
7044.08, 2,-0.1589,19.9574,13.4741,0.0000,-0.0615,0.9086,90.66,0.010,0.005,0.150
7044.24, 2,-0.1629,19.9526,13.4827,0.0000,-0.0649,0.9121,90.66,0.010,0.005,0.150
7044.39, 2,-0.1656,19.9483,13.4790,0.0000,-0.0683,0.9170,90.67,0.010,0.005,0.150
7044.54, 2,-0.1670,19.9427,13.4776,0.0000,-0.0716,0.9217,90.68,0.010,0.005,0.150
7044.69, 2,-0.1690,19.9379,13.4781,0.0000,-0.0748,0.9265,90.69,0.010,0.005,0.150
7044.85, 2,-0.1704,19.9326,13.4818,0.0000,-0.0779,0.9321,90.70,0.010,0.005,0.150
7045.00, 2,-0.1709,19.9282,13.4851,0.0000,-0.0809,0.9388,90.70,0.010,0.005,0.150
7045.15, 2,-0.1729,19.9222,13.4661,0.0000,-0.0836,0.9470,90.71,0.010,0.005,0.150
7045.30, 2,-0.1737,19.9173,13.4291,0.0000,-0.0860,0.9503,90.72,0.010,0.005,0.150
7045.46, 2,-0.1719,19.9129,13.4137,0.0000,-0.0882,0.9462,90.72,0.010,0.005,0.150
7045.61, 2,-0.1698,19.9094,13.3879,0.0000,-0.0901,0.9385,90.73,0.010,0.005,0.150
7045.76, 2,-0.1700,19.9082,13.3856,0.0000,-0.0916,0.9272,90.72,0.010,0.005,0.150
7045.91, 2,-0.1700,19.9075,13.3948,0.0000,-0.0929,0.9158,90.72,0.010,0.005,0.150
7046.06, 2,-0.1692,19.9072,13.4089,0.0000,-0.0942,0.9063,90.71,0.010,0.005,0.150
7046.22, 2,-0.1695,19.9064,13.4242,0.0000,-0.0954,0.9000,90.71,0.010,0.005,0.150
7046.37, 2,-0.1700,19.9053,13.4374,0.0000,-0.0966,0.8965,90.71,0.010,0.005,0.150
7046.52, 2,-0.1700,19.9039,13.4507,0.0000,-0.0977,0.8962,90.71,0.010,0.005,0.150
7046.68, 2,-0.1687,19.9023,13.4526,0.0000,-0.0986,0.8980,90.69,0.010,0.005,0.150
7046.83, 2,-0.1673,19.8995,13.4555,0.0000,-0.0996,0.9007,90.68,0.010,0.005,0.150
7046.98, 2,-0.1635,19.8974,13.4514,0.0000,-0.1003,0.9039,90.67,0.010,0.005,0.150
7047.13, 2,-0.1604,19.8961,13.4563,0.0000,-0.1009,0.9071,90.66,0.010,0.005,0.150
7047.28, 2,-0.1558,19.8946,13.4623,0.0000,-0.1014,0.9113,90.64,0.010,0.005,0.150
7047.44, 2,-0.1514,19.8937,13.4672,0.0000,-0.1017,0.9162,90.64,0.010,0.005,0.150
7047.59, 2,-0.1455,19.8925,13.4738,0.0000,-0.1019,0.9228,90.63,0.010,0.005,0.150
7047.74, 2,-0.1423,19.8921,13.4741,0.0000,-0.1019,0.9302,90.61,0.010,0.005,0.150
7047.89, 2,-0.1381,19.8926,13.4740,0.0000,-0.1018,0.9386,90.59,0.010,0.005,0.150
7048.04, 2,-0.1346,19.8934,13.4758,0.0000,-0.1016,0.9473,90.59,0.010,0.005,0.150
7048.20, 2,-0.1304,19.8945,13.4753,0.0000,-0.1013,0.9568,90.59,0.010,0.005,0.150
7048.35, 2,-0.1260,19.8954,13.4784,0.0000,-0.1011,0.9661,90.59,0.010,0.005,0.150
7048.50, 2,-0.1201,19.8961,13.4754,0.0000,-0.1008,0.9768,90.60,0.010,0.005,0.150
7048.65, 2,-0.1155,19.8966,13.4650,0.0000,-0.1004,0.9864,90.61,0.010,0.005,0.150
7048.80, 2,-0.1109,19.8966,13.4570,0.0000,-0.1001,0.9932,90.62,0.010,0.005,0.150
7048.96, 2,-0.1058,19.8959,13.4499,0.0000,-0.0997,0.9990,90.63,0.010,0.005,0.150
7049.11, 2,-0.1017,19.8954,13.4414,0.0000,-0.0992,1.0034,90.63,0.010,0.005,0.150
7049.36, 2,-0.0938,19.8944,13.4274,0.0000,-0.0982,1.0064,90.65,0.025,0.050,0.250
7049.61, 2,-0.0895,19.8945,13.4249,0.0000,-0.0966,1.0056,90.66,0.025,0.050,0.250
7049.86, 2,-0.0860,19.8952,13.4351,0.0000,-0.0946,1.0055,90.66,0.025,0.050,0.250
7050.12, 2,-0.0810,19.8961,13.4342,0.0000,-0.0920,1.0089,90.66,0.025,0.050,0.250
7050.37, 2,-0.0765,19.8989,13.4067,0.0000,-0.0889,1.0094,90.67,0.025,0.050,0.250
7050.62, 2,-0.0721,19.9036,13.3626,0.0000,-0.0854,0.9939,90.67,0.025,0.050,0.250
7050.77, 2,-0.0699,19.9059,13.3599,0.0000,-0.0830,0.9791,90.68,0.010,0.005,0.150
7050.92, 2,-0.0670,19.9083,13.3660,0.0000,-0.0806,0.9641,90.69,0.010,0.005,0.150
7051.08, 2,-0.0646,19.9113,13.3766,0.0000,-0.0782,0.9505,90.70,0.010,0.005,0.150
7051.23, 2,-0.0624,19.9145,13.3857,0.0000,-0.0756,0.9381,90.69,0.010,0.005,0.150
7051.38, 2,-0.0592,19.9190,13.3960,0.0000,-0.0730,0.9276,90.68,0.010,0.005,0.150
7051.53, 2,-0.0576,19.9220,13.4033,0.0000,-0.0703,0.9184,90.66,0.010,0.005,0.150
7051.68, 2,-0.0555,19.9264,13.4124,0.0000,-0.0676,0.9102,90.65,0.010,0.005,0.150
7051.84, 2,-0.0531,19.9321,13.4210,0.0000,-0.0649,0.9042,90.63,0.010,0.005,0.150
7051.99, 2,-0.0515,19.9365,13.4058,0.0000,-0.0624,0.8982,90.62,0.010,0.005,0.150
7052.14, 2,-0.0494,19.9417,13.4024,0.0000,-0.0600,0.8881,90.60,0.010,0.005,0.150
7052.29, 2,-0.0473,19.9460,13.4136,0.0000,-0.0579,0.8784,90.60,0.010,0.005,0.150
7052.44, 2,-0.0459,19.9517,13.4343,0.0000,-0.0559,0.8703,90.60,0.010,0.005,0.150
7052.60, 2,-0.0446,19.9557,13.4493,0.0000,-0.0542,0.8659,90.60,0.010,0.005,0.150
7052.75, 2,-0.0433,19.9586,13.4588,0.0000,-0.0526,0.8638,90.60,0.010,0.005,0.150
7052.90, 2,-0.0408,19.9612,13.4661,0.0000,-0.0513,0.8633,90.59,0.010,0.005,0.150
7053.05, 2,-0.0385,19.9628,13.4718,0.0000,-0.0501,0.8643,90.59,0.010,0.005,0.150
7053.20, 2,-0.0359,19.9644,13.4761,0.0000,-0.0490,0.8671,90.58,0.010,0.005,0.150
7053.36, 2,-0.0337,19.9659,13.4741,0.0000,-0.0480,0.8700,90.57,0.010,0.005,0.150
7053.51, 2,-0.0316,19.9674,13.4800,0.0000,-0.0471,0.8716,90.56,0.010,0.005,0.150
7053.66, 2,-0.0307,19.9696,13.4854,0.0000,-0.0463,0.8730,90.56,0.010,0.005,0.150
7053.81, 2,-0.0311,19.9711,13.4952,0.0000,-0.0455,0.8747,90.56,0.010,0.005,0.150
7053.97, 2,-0.0318,19.9721,13.4999,0.0000,-0.0447,0.8763,90.56,0.010,0.005,0.150
7054.12, 2,-0.0328,19.9733,13.5092,0.0000,-0.0441,0.8767,90.57,0.010,0.005,0.150
7054.28, 2,-0.0328,19.9746,13.5101,0.0000,-0.0435,0.8769,90.57,0.010,0.005,0.150
7054.43, 2,-0.0339,19.9760,13.5180,0.0000,-0.0429,0.8759,90.58,0.010,0.005,0.150
7054.58, 2,-0.0357,19.9771,13.5151,0.0000,-0.0425,0.8750,90.58,0.010,0.005,0.150
7054.73, 2,-0.0380,19.9785,13.5024,0.0000,-0.0421,0.8709,90.58,0.010,0.005,0.150
7054.88, 2,-0.0394,19.9801,13.4970,0.0000,-0.0419,0.8636,90.59,0.010,0.005,0.150
7055.04, 2,-0.0410,19.9825,13.5030,0.0000,-0.0419,0.8527,90.59,0.010,0.005,0.150
7055.20, 2,-0.0426,19.9840,13.5123,0.0000,-0.0420,0.8422,90.59,0.010,0.005,0.150
7055.35, 2,-0.0454,19.9850,13.5255,0.0000,-0.0422,0.8326,90.59,0.010,0.005,0.150
7055.50, 2,-0.0482,19.9854,13.5297,0.0000,-0.0426,0.8235,90.60,0.010,0.005,0.150
7055.66, 2,-0.0519,19.9857,13.5353,0.0000,-0.0432,0.8138,90.60,0.010,0.005,0.150
7055.82, 2,-0.0548,19.9856,13.5487,0.0000,-0.0437,0.8043,90.61,0.010,0.005,0.150
7055.97, 2,-0.0576,19.9862,13.5656,0.0000,-0.0444,0.7964,90.62,0.010,0.005,0.150
7056.12, 2,-0.0602,19.9862,13.5885,0.0000,-0.0451,0.7908,90.63,0.010,0.005,0.150
7056.27, 2,-0.0620,19.9858,13.6020,0.0000,-0.0460,0.7880,90.65,0.010,0.005,0.150
7056.42, 2,-0.0634,19.9845,13.6139,0.0000,-0.0468,0.7864,90.66,0.010,0.005,0.150
7056.58, 2,-0.0635,19.9836,13.6203,0.0000,-0.0477,0.7853,90.65,0.010,0.005,0.150
7056.73, 2,-0.0635,19.9830,13.6307,0.0000,-0.0485,0.7839,90.63,0.010,0.005,0.150
7056.88, 2,-0.0636,19.9827,13.6387,0.0000,-0.0494,0.7830,90.61,0.010,0.005,0.150
7057.03, 2,-0.0628,19.9824,13.6497,0.0000,-0.0503,0.7819,90.60,0.010,0.005,0.150
7057.18, 2,-0.0631,19.9833,13.6573,0.0000,-0.0512,0.7818,90.59,0.010,0.005,0.150
7057.34, 2,-0.0635,19.9840,13.6635,0.0000,-0.0523,0.7834,90.59,0.010,0.005,0.150
7057.49, 2,-0.0644,19.9843,13.6719,0.0000,-0.0534,0.7868,90.59,0.010,0.005,0.150
7057.64, 2,-0.0653,19.9843,13.6799,0.0000,-0.0546,0.7923,90.59,0.010,0.005,0.150
7057.80, 2,-0.0662,19.9819,13.6846,0.0000,-0.0559,0.7996,90.59,0.010,0.005,0.150
7057.95, 2,-0.0675,19.9802,13.6597,0.0000,-0.0572,0.8057,90.59,0.010,0.005,0.150
7058.10, 2,-0.0691,19.9782,13.6461,0.0000,-0.0584,0.8066,90.59,0.010,0.005,0.150
7058.26, 2,-0.0706,19.9766,13.6185,0.0000,-0.0595,0.8045,90.59,0.010,0.005,0.150
7058.41, 2,-0.0715,19.9759,13.6122,0.0000,-0.0606,0.7981,90.60,0.010,0.005,0.150
7058.56, 2,-0.0733,19.9749,13.6106,0.0000,-0.0616,0.7906,90.61,0.010,0.005,0.150
7058.71, 2,-0.0757,19.9734,13.6184,0.0000,-0.0626,0.7830,90.62,0.010,0.005,0.150
7058.86, 2,-0.0777,19.9713,13.6203,0.0000,-0.0635,0.7762,90.63,0.010,0.005,0.150
7059.02, 2,-0.0788,19.9689,13.6277,0.0000,-0.0642,0.7698,90.64,0.010,0.005,0.150
7059.17, 2,-0.0799,19.9665,13.6342,0.0000,-0.0648,0.7644,90.64,0.010,0.005,0.150
7059.32, 2,-0.0805,19.9655,13.6417,0.0000,-0.0652,0.7602,90.65,0.010,0.005,0.150
7059.48, 2,-0.0805,19.9648,13.6558,0.0000,-0.0655,0.7573,90.66,0.010,0.005,0.150
7059.63, 2,-0.0809,19.9647,13.6634,0.0000,-0.0657,0.7561,90.66,0.010,0.005,0.150
7059.78, 2,-0.0808,19.9641,13.6711,0.0000,-0.0658,0.7566,90.66,0.010,0.005,0.150
7059.93, 2,-0.0807,19.9633,13.6820,0.0000,-0.0659,0.7591,90.65,0.010,0.005,0.150
7060.08, 2,-0.0808,19.9624,13.6872,0.0000,-0.0659,0.7640,90.64,0.010,0.005,0.150
7060.24, 2,-0.0813,19.9605,13.6864,0.0000,-0.0659,0.7699,90.63,0.010,0.005,0.150
7060.39, 2,-0.0796,19.9583,13.6852,0.0000,-0.0657,0.7755,90.64,0.010,0.005,0.150
7060.54, 2,-0.0793,19.9569,13.6876,0.0000,-0.0653,0.7812,90.64,0.010,0.005,0.150
7060.70, 2,-0.0789,19.9573,13.6893,0.0000,-0.0648,0.7877,90.62,0.010,0.005,0.150
7060.85, 2,-0.0779,19.9575,13.6891,0.0000,-0.0642,0.7943,90.61,0.010,0.005,0.150
7061.00, 2,-0.0766,19.9578,13.6898,0.0000,-0.0634,0.8008,90.59,0.010,0.005,0.150
7061.15, 2,-0.0739,19.9586,13.6921,0.0000,-0.0626,0.8080,90.59,0.010,0.005,0.150
7061.30, 2,-0.0705,19.9598,13.6795,0.0000,-0.0617,0.8154,90.58,0.010,0.005,0.150
7061.46, 2,-0.0677,19.9616,13.6673,0.0000,-0.0608,0.8197,90.58,0.010,0.005,0.150
7061.61, 2,-0.0649,19.9635,13.6620,0.0000,-0.0599,0.8218,90.57,0.010,0.005,0.150
7061.76, 2,-0.0639,19.9646,13.6610,0.0000,-0.0592,0.8230,90.57,0.010,0.005,0.150
7061.91, 2,-0.0630,19.9656,13.6628,0.0000,-0.0584,0.8241,90.57,0.010,0.005,0.150
7062.06, 2,-0.0617,19.9672,13.6670,0.0000,-0.0576,0.8257,90.57,0.010,0.005,0.150
7062.22, 2,-0.0613,19.9688,13.6718,0.0000,-0.0568,0.8279,90.57,0.010,0.005,0.150
7062.37, 2,-0.0617,19.9707,13.6720,0.0000,-0.0560,0.8314,90.56,0.010,0.005,0.150
7062.52, 2,-0.0628,19.9722,13.6556,0.0000,-0.0554,0.8342,90.57,0.010,0.005,0.150
7062.68, 2,-0.0641,19.9744,13.6048,0.0000,-0.0548,0.8311,90.58,0.010,0.005,0.150
7062.83, 2,-0.0653,19.9758,13.5859,0.0000,-0.0545,0.8193,90.59,0.010,0.005,0.150
7062.98, 2,-0.0669,19.9769,13.5857,0.0000,-0.0542,0.8032,90.60,0.010,0.005,0.150
7063.13, 2,-0.0682,19.9770,13.5895,0.0000,-0.0540,0.7874,90.62,0.010,0.005,0.150
7063.28, 2,-0.0710,19.9779,13.6036,0.0000,-0.0538,0.7724,90.64,0.010,0.005,0.150
7063.44, 2,-0.0736,19.9785,13.5982,0.0000,-0.0536,0.7592,90.66,0.010,0.005,0.150
7063.59, 2,-0.0767,19.9792,13.5917,0.0000,-0.0534,0.7431,90.68,0.010,0.005,0.150
7063.74, 2,-0.0795,19.9801,13.5865,0.0000,-0.0532,0.7258,90.69,0.010,0.005,0.150
7063.89, 2,-0.0830,19.9811,13.5936,0.0000,-0.0532,0.7069,90.70,0.010,0.005,0.150
7064.04, 2,-0.0870,19.9832,13.5981,0.0000,-0.0533,0.6890,90.71,0.010,0.005,0.150
7064.20, 2,-0.0893,19.9850,13.6025,0.0000,-0.0536,0.6712,90.71,0.010,0.005,0.150
7064.35, 2,-0.0914,19.9870,13.6061,0.0000,-0.0540,0.6537,90.71,0.010,0.005,0.150
7064.50, 2,-0.0926,19.9879,13.6131,0.0000,-0.0547,0.6359,90.70,0.010,0.005,0.150
7064.66, 2,-0.0946,19.9878,13.6271,0.0000,-0.0556,0.6201,90.70,0.010,0.005,0.150
7064.81, 2,-0.0972,19.9872,13.6517,0.0000,-0.0566,0.6073,90.70,0.010,0.005,0.150
7064.96, 2,-0.0995,19.9865,13.6656,0.0000,-0.0578,0.5989,90.70,0.010,0.005,0.150
7065.12, 2,-0.1023,19.9848,13.6847,0.0000,-0.0590,0.5936,90.71,0.010,0.005,0.150
7065.27, 2,-0.1048,19.9837,13.6993,0.0000,-0.0604,0.5919,90.73,0.010,0.005,0.150
7065.42, 2,-0.1078,19.9822,13.7097,0.0000,-0.0617,0.5938,90.75,0.010,0.005,0.150
7065.57, 2,-0.1093,19.9814,13.7157,0.0000,-0.0629,0.5978,90.76,0.010,0.005,0.150
7065.72, 2,-0.1115,19.9800,13.7233,0.0000,-0.0642,0.6030,90.76,0.010,0.005,0.150
7065.88, 2,-0.1145,19.9780,13.7313,0.0000,-0.0653,0.6104,90.76,0.010,0.005,0.150
7066.03, 2,-0.1160,19.9766,13.7302,0.0000,-0.0664,0.6193,90.76,0.010,0.005,0.150
7066.18, 2,-0.1183,19.9739,13.7342,0.0000,-0.0673,0.6287,90.76,0.010,0.005,0.150
7066.33, 2,-0.1209,19.9718,13.7355,0.0000,-0.0680,0.6393,90.75,0.010,0.005,0.150
7066.48, 2,-0.1241,19.9698,13.7409,0.0000,-0.0687,0.6510,90.75,0.010,0.005,0.150
7066.64, 2,-0.1264,19.9685,13.7448,0.0000,-0.0691,0.6639,90.76,0.010,0.005,0.150
7066.79, 2,-0.1284,19.9665,13.7450,0.0000,-0.0693,0.6792,90.77,0.010,0.005,0.150
7066.94, 2,-0.1291,19.9653,13.7464,0.0000,-0.0695,0.6948,90.77,0.010,0.005,0.150
7067.10, 2,-0.1290,19.9647,13.7377,0.0000,-0.0695,0.7112,90.77,0.010,0.005,0.150
7067.25, 2,-0.1286,19.9646,13.7239,0.0000,-0.0694,0.7254,90.77,0.010,0.005,0.150
7067.40, 2,-0.1292,19.9642,13.7114,0.0000,-0.0692,0.7370,90.78,0.010,0.005,0.150
7067.56, 2,-0.1302,19.9631,13.6947,0.0000,-0.0689,0.7458,90.78,0.010,0.005,0.150
7067.71, 2,-0.1304,19.9626,13.6855,0.0000,-0.0685,0.7514,90.79,0.010,0.005,0.150
7067.86, 2,-0.1293,19.9629,13.6812,0.0000,-0.0678,0.7550,90.79,0.010,0.005,0.150
7068.01, 2,-0.1290,19.9631,13.6827,0.0000,-0.0671,0.7577,90.78,0.010,0.005,0.150
7068.16, 2,-0.1293,19.9637,13.6772,0.0000,-0.0663,0.7608,90.77,0.010,0.005,0.150
7068.32, 2,-0.1293,19.9637,13.6768,0.0000,-0.0654,0.7632,90.77,0.010,0.005,0.150
7068.47, 2,-0.1288,19.9644,13.6642,0.0000,-0.0644,0.7651,90.76,0.010,0.005,0.150
7068.62, 2,-0.1288,19.9654,13.6538,0.0000,-0.0634,0.7644,90.76,0.010,0.005,0.150
7068.77, 2,-0.1294,19.9662,13.6505,0.0000,-0.0623,0.7617,90.77,0.010,0.005,0.150
7068.92, 2,-0.1293,19.9672,13.6535,0.0000,-0.0612,0.7590,90.77,0.010,0.005,0.150
7069.08, 2,-0.1287,19.9685,13.6607,0.0000,-0.0601,0.7572,90.77,0.010,0.005,0.150
7069.23, 2,-0.1279,19.9704,13.6690,0.0000,-0.0590,0.7571,90.78,0.010,0.005,0.150
7069.38, 2,-0.1272,19.9721,13.6742,0.0000,-0.0580,0.7586,90.80,0.010,0.005,0.150
7069.54, 2,-0.1249,19.9727,13.6788,0.0000,-0.0570,0.7619,90.81,0.010,0.005,0.150
7069.69, 2,-0.1225,19.9731,13.6770,0.0000,-0.0561,0.7658,90.81,0.010,0.005,0.150
7069.84, 2,-0.1193,19.9733,13.6745,0.0000,-0.0550,0.7693,90.80,0.010,0.005,0.150
7069.99, 2,-0.1167,19.9739,13.6748,0.0000,-0.0539,0.7727,90.79,0.010,0.005,0.150
7070.14, 2,-0.1144,19.9753,13.6752,0.0000,-0.0527,0.7761,90.78,0.010,0.005,0.150
7070.30, 2,-0.1120,19.9768,13.6759,0.0000,-0.0513,0.7798,90.78,0.010,0.005,0.150
7070.45, 2,-0.1087,19.9791,13.6749,0.0000,-0.0499,0.7840,90.78,0.010,0.005,0.150
7070.60, 2,-0.1064,19.9813,13.6650,0.0000,-0.0484,0.7870,90.78,0.010,0.005,0.150
7070.75, 2,-0.1036,19.9837,13.6650,0.0000,-0.0468,0.7870,90.78,0.010,0.005,0.150
7070.91, 2,-0.1026,19.9855,13.6643,0.0000,-0.0452,0.7854,90.77,0.010,0.005,0.150
7071.06, 2,-0.1020,19.9873,13.6691,0.0000,-0.0436,0.7824,90.76,0.010,0.005,0.150
7071.22, 2,-0.1009,19.9889,13.6765,0.0000,-0.0419,0.7790,90.76,0.010,0.005,0.150
7071.37, 2,-0.0999,19.9908,13.6867,0.0000,-0.0402,0.7760,90.75,0.010,0.005,0.150
7071.52, 2,-0.1002,19.9937,13.6958,0.0000,-0.0384,0.7729,90.74,0.010,0.005,0.150
7071.68, 2,-0.0989,19.9961,13.6981,0.0000,-0.0366,0.7699,90.74,0.010,0.005,0.150
7071.83, 2,-0.0983,19.9981,13.7035,0.0000,-0.0349,0.7651,90.73,0.010,0.005,0.150
7071.98, 2,-0.0975,20.0001,13.7046,0.0000,-0.0332,0.7606,90.73,0.010,0.005,0.150
7072.14, 2,-0.0967,20.0021,13.7047,0.0000,-0.0316,0.7537,90.73,0.010,0.005,0.150
7072.29, 2,-0.0967,20.0047,13.7112,0.0000,-0.0300,0.7457,90.73,0.010,0.005,0.150
7072.44, 2,-0.0955,20.0064,13.7226,0.0000,-0.0284,0.7371,90.71,0.010,0.005,0.150
7072.59, 2,-0.0936,20.0081,13.7299,0.0000,-0.0269,0.7293,90.71,0.010,0.005,0.150
7072.74, 2,-0.0909,20.0113,13.7427,0.0000,-0.0256,0.7208,90.71,0.010,0.005,0.150
7072.90, 2,-0.0890,20.0136,13.7470,0.0000,-0.0243,0.7124,90.71,0.010,0.005,0.150
7073.05, 2,-0.0872,20.0165,13.7518,0.0000,-0.0232,0.7022,90.72,0.010,0.005,0.150
7073.20, 2,-0.0856,20.0186,13.7638,0.0000,-0.0223,0.6915,90.72,0.010,0.005,0.150
7073.36, 2,-0.0836,20.0207,13.7764,0.0000,-0.0216,0.6814,90.72,0.010,0.005,0.150
7073.51, 2,-0.0815,20.0223,13.7947,0.0000,-0.0211,0.6723,90.72,0.010,0.005,0.150
7073.66, 2,-0.0794,20.0240,13.8080,0.0000,-0.0207,0.6648,90.71,0.010,0.005,0.150
7073.81, 2,-0.0767,20.0254,13.8230,0.0000,-0.0205,0.6580,90.70,0.010,0.005,0.150
7073.97, 2,-0.0747,20.0263,13.8294,0.0000,-0.0204,0.6522,90.70,0.010,0.005,0.150
7074.12, 2,-0.0721,20.0276,13.8342,0.0000,-0.0207,0.6457,90.70,0.010,0.005,0.150
7074.28, 2,-0.0691,20.0291,13.8265,0.0000,-0.0211,0.6378,90.71,0.010,0.005,0.150
7074.43, 2,-0.0669,20.0298,13.8286,0.0000,-0.0216,0.6259,90.72,0.010,0.005,0.150
7074.58, 2,-0.0645,20.0301,13.8404,0.0000,-0.0222,0.6140,90.72,0.010,0.005,0.150
7074.73, 2,-0.0639,20.0296,13.8507,0.0000,-0.0230,0.6018,90.72,0.010,0.005,0.150
7074.88, 2,-0.0634,20.0292,13.8509,0.0000,-0.0240,0.5895,90.73,0.010,0.005,0.150
7075.04, 2,-0.0625,20.0287,13.8546,0.0000,-0.0251,0.5748,90.75,0.010,0.005,0.150
7075.19, 2,-0.0613,20.0275,13.8699,0.0000,-0.0263,0.5595,90.75,0.010,0.005,0.150
7075.34, 2,-0.0604,20.0260,13.8854,0.0000,-0.0276,0.5445,90.76,0.010,0.005,0.150
7075.49, 2,-0.0603,20.0242,13.9022,0.0000,-0.0289,0.5316,90.78,0.010,0.005,0.150
7075.64, 2,-0.0601,20.0218,13.9197,0.0000,-0.0302,0.5203,90.78,0.010,0.005,0.150
7075.80, 2,-0.0603,20.0202,13.9299,0.0000,-0.0315,0.5096,90.77,0.010,0.005,0.150
7075.95, 2,-0.0608,20.0184,13.9455,0.0000,-0.0327,0.4994,90.76,0.010,0.005,0.150
7076.10, 2,-0.0606,20.0173,13.9636,0.0000,-0.0338,0.4908,90.75,0.010,0.005,0.150
7076.26, 2,-0.0606,20.0170,13.9789,0.0000,-0.0349,0.4836,90.73,0.010,0.005,0.150
7076.41, 2,-0.0611,20.0166,13.9887,0.0000,-0.0360,0.4779,90.71,0.010,0.005,0.150
7076.56, 2,-0.0617,20.0157,13.9907,0.0000,-0.0372,0.4716,90.70,0.010,0.005,0.150
7076.71, 2,-0.0622,20.0147,13.9969,0.0000,-0.0383,0.4648,90.70,0.010,0.005,0.150
7076.86, 2,-0.0627,20.0138,13.9993,0.0000,-0.0394,0.4569,90.70,0.010,0.005,0.150
7077.02, 2,-0.0633,20.0120,13.9985,0.0000,-0.0406,0.4475,90.70,0.010,0.005,0.150
7077.17, 2,-0.0642,20.0103,13.9997,0.0000,-0.0417,0.4361,90.70,0.010,0.005,0.150
7077.32, 2,-0.0649,20.0093,14.0057,0.0000,-0.0428,0.4231,90.70,0.010,0.005,0.150
7077.47, 2,-0.0657,20.0087,14.0171,0.0000,-0.0438,0.4095,90.70,0.010,0.005,0.150
7077.62, 2,-0.0663,20.0083,14.0304,0.0000,-0.0447,0.3963,90.69,0.010,0.005,0.150
7077.78, 2,-0.0663,20.0074,14.0522,0.0000,-0.0457,0.3840,90.68,0.010,0.005,0.150
7077.93, 2,-0.0661,20.0065,14.0532,0.0000,-0.0466,0.3728,90.66,0.010,0.005,0.150
7078.08, 2,-0.0658,20.0048,14.0591,0.0000,-0.0475,0.3599,90.66,0.010,0.005,0.150
7078.24, 2,-0.0658,20.0029,14.0722,0.0000,-0.0483,0.3459,90.67,0.010,0.005,0.150
7078.39, 2,-0.0643,20.0015,14.0887,0.0000,-0.0492,0.3326,90.67,0.010,0.005,0.150
7078.54, 2,-0.0638,20.0003,14.0980,0.0000,-0.0499,0.3205,90.69,0.010,0.005,0.150
7078.69, 2,-0.0635,19.9990,14.1126,0.0000,-0.0506,0.3083,90.70,0.010,0.005,0.150
7078.84, 2,-0.0633,19.9973,14.1309,0.0000,-0.0512,0.2972,90.70,0.010,0.005,0.150
7078.94, 2,-0.0635,19.9949,14.1401,0.0000,-0.0516,0.2909,90.70,0.000,0.010,0.100
7079.04, 2,-0.0638,19.9932,14.1514,0.0000,-0.0519,0.2857,90.69,0.000,0.010,0.100
7079.14, 2,-0.0638,19.9918,14.1612,0.0000,-0.0521,0.2818,90.68,0.000,0.010,0.100
7079.24, 2,-0.0639,19.9908,14.1701,0.0000,-0.0523,0.2787,90.67,0.000,0.010,0.100
7079.35, 2,-0.0638,19.9900,14.1769,0.0000,-0.0523,0.2766,90.66,0.000,0.010,0.100
