Time, State, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
53.74, 2,-0.1284,20.0349,13.2303,0.0000,-0.0238,1.1864,88.59,0.025,0.050,0.250
54.00, 2,-0.1279,20.0389,13.2534,0.0000,-0.0237,1.1810,88.57,0.025,0.050,0.250
54.25, 2,-0.1278,20.0406,13.2700,0.0000,-0.0239,1.1735,88.55,0.025,0.050,0.250
54.50, 2,-0.1273,20.0421,13.2790,0.0000,-0.0243,1.1681,88.53,0.025,0.050,0.250
54.75, 2,-0.1268,20.0423,13.2812,0.0000,-0.0248,1.1522,88.50,0.025,0.050,0.250
55.01, 2,-0.1286,20.0415,13.2984,0.0000,-0.0251,1.1329,88.48,0.025,0.050,0.250
55.26, 2,-0.1278,20.0416,13.3279,0.0000,-0.0251,1.1106,88.46,0.025,0.050,0.250
55.51, 2,-0.1273,20.0413,13.3567,0.0000,-0.0250,1.0920,88.44,0.025,0.050,0.250
55.76, 2,-0.1268,20.0404,13.3944,0.0000,-0.0249,1.0732,88.42,0.025,0.050,0.250
56.02, 2,-0.1286,20.0422,13.4072,0.0000,-0.0244,1.0583,88.40,0.025,0.050,0.250
56.27, 2,-0.1291,20.0439,13.4156,0.0000,-0.0238,1.0352,88.38,0.025,0.050,0.250
56.52, 2,-0.1282,20.0461,13.4335,0.0000,-0.0229,1.0089,88.34,0.025,0.050,0.250
56.77, 2,-0.1254,20.0483,13.4480,0.0000,-0.0219,0.9794,88.31,0.025,0.050,0.250
56.92, 2,-0.1223,20.0494,13.4648,0.0000,-0.0214,0.9597,88.30,0.010,0.005,0.150
57.08, 2,-0.1200,20.0494,13.4837,0.0000,-0.0208,0.9406,88.29,0.010,0.005,0.150
57.23, 2,-0.1174,20.0500,13.5030,0.0000,-0.0203,0.9243,88.27,0.010,0.005,0.150
57.38, 2,-0.1153,20.0505,13.5157,0.0000,-0.0198,0.9073,88.24,0.010,0.005,0.150
57.53, 2,-0.1127,20.0509,13.5294,0.0000,-0.0193,0.8920,88.22,0.010,0.005,0.150
57.69, 2,-0.1077,20.0509,13.5496,0.0000,-0.0187,0.8758,88.20,0.010,0.005,0.150
57.84, 2,-0.1029,20.0515,13.5649,0.0000,-0.0181,0.8616,88.19,0.010,0.005,0.150
57.99, 2,-0.0973,20.0526,13.5810,0.0000,-0.0175,0.8470,88.19,0.010,0.005,0.150
58.15, 2,-0.0935,20.0536,13.5892,0.0000,-0.0170,0.8329,88.19,0.010,0.005,0.150
58.30, 2,-0.0896,20.0539,13.5974,0.0000,-0.0166,0.8173,88.19,0.010,0.005,0.150
58.45, 2,-0.0861,20.0539,13.6110,0.0000,-0.0162,0.8014,88.19,0.010,0.005,0.150
58.60, 2,-0.0819,20.0546,13.6208,0.0000,-0.0158,0.7857,88.18,0.010,0.005,0.150
58.76, 2,-0.0781,20.0557,13.6220,0.0000,-0.0156,0.7698,88.17,0.010,0.005,0.150
58.91, 2,-0.0747,20.0565,13.6308,0.0000,-0.0154,0.7517,88.15,0.010,0.005,0.150
59.06, 2,-0.0716,20.0572,13.6424,0.0000,-0.0154,0.7326,88.13,0.010,0.005,0.150
59.21, 2,-0.0700,20.0579,13.6642,0.0000,-0.0155,0.7148,88.11,0.010,0.005,0.150
59.36, 2,-0.0682,20.0574,13.6746,0.0000,-0.0158,0.6978,88.11,0.010,0.005,0.150
59.52, 2,-0.0664,20.0568,13.6812,0.0000,-0.0161,0.6802,88.10,0.010,0.005,0.150
59.67, 2,-0.0636,20.0561,13.7000,0.0000,-0.0165,0.6628,88.08,0.010,0.005,0.150
59.82, 2,-0.0617,20.0557,13.7156,0.0000,-0.0170,0.6448,88.07,0.010,0.005,0.150
59.97, 2,-0.0574,20.0555,13.7380,0.0000,-0.0176,0.6286,88.06,0.010,0.005,0.150
60.12, 2,-0.0547,20.0558,13.7535,0.0000,-0.0184,0.6145,88.04,0.010,0.005,0.150
60.28, 2,-0.0514,20.0560,13.7654,0.0000,-0.0192,0.6002,88.03,0.010,0.005,0.150
60.43, 2,-0.0494,20.0558,13.7776,0.0000,-0.0202,0.5872,88.02,0.010,0.005,0.150
60.58, 2,-0.0485,20.0548,13.7919,0.0000,-0.0213,0.5738,88.01,0.010,0.005,0.150
60.73, 2,-0.0471,20.0531,13.7929,0.0000,-0.0224,0.5616,88.00,0.010,0.005,0.150
60.89, 2,-0.0467,20.0518,13.7927,0.0000,-0.0237,0.5457,87.99,0.010,0.005,0.150
61.04, 2,-0.0447,20.0495,13.7987,0.0000,-0.0250,0.5280,87.97,0.010,0.005,0.150
61.19, 2,-0.0419,20.0479,13.8152,0.0000,-0.0264,0.5093,87.95,0.010,0.005,0.150
61.34, 2,-0.0399,20.0472,13.8284,0.0000,-0.0278,0.4924,87.93,0.010,0.005,0.150
61.50, 2,-0.0368,20.0468,13.8269,0.0000,-0.0292,0.4739,87.92,0.010,0.005,0.150
61.65, 2,-0.0349,20.0468,13.8353,0.0000,-0.0308,0.4527,87.91,0.010,0.005,0.150
61.80, 2,-0.0321,20.0461,13.8599,0.0000,-0.0323,0.4319,87.90,0.010,0.005,0.150
61.95, 2,-0.0307,20.0449,13.8836,0.0000,-0.0339,0.4131,87.88,0.010,0.005,0.150
62.10, 2,-0.0297,20.0432,13.9148,0.0000,-0.0355,0.3963,87.86,0.010,0.005,0.150
62.26, 2,-0.0299,20.0417,13.9354,0.0000,-0.0372,0.3827,87.84,0.010,0.005,0.150
62.41, 2,-0.0283,20.0391,13.9492,0.0000,-0.0389,0.3706,87.82,0.010,0.005,0.150
62.56, 2,-0.0272,20.0364,13.9615,0.0000,-0.0405,0.3589,87.80,0.010,0.005,0.150
62.72, 2,-0.0267,20.0335,13.9762,0.0000,-0.0421,0.3475,87.79,0.010,0.005,0.150
62.87, 2,-0.0266,20.0309,13.9869,0.0000,-0.0436,0.3374,87.79,0.010,0.005,0.150
63.03, 2,-0.0268,20.0276,13.9979,0.0000,-0.0450,0.3270,87.78,0.010,0.005,0.150
63.18, 2,-0.0261,20.0263,14.0046,0.0000,-0.0461,0.3172,87.77,0.010,0.005,0.150
63.33, 2,-0.0269,20.0263,14.0158,0.0000,-0.0473,0.3067,87.76,0.010,0.005,0.150
63.48, 2,-0.0273,20.0257,14.0276,0.0000,-0.0483,0.2965,87.76,0.010,0.005,0.150
63.58, 2,-0.0279,20.0252,14.0363,0.0000,-0.0490,0.2902,87.75,0.000,0.010,0.100
63.68, 2,-0.0280,20.0240,14.0412,0.0000,-0.0495,0.2842,87.75,0.000,0.010,0.100
63.78, 2,-0.0289,20.0228,14.0491,0.0000,-0.0501,0.2783,87.75,0.000,0.010,0.100
63.88, 2,-0.0304,20.0212,14.0562,0.0000,-0.0506,0.2734,87.75,0.000,0.010,0.100
63.98, 2,-0.0323,20.0201,14.0608,0.0000,-0.0511,0.2697,87.74,0.000,0.010,0.100
64.08, 2,-0.0337,20.0193,14.0631,0.0000,-0.0514,0.2665,87.74,0.000,0.010,0.100
64.18, 2,-0.0358,20.0182,14.0677,0.0000,-0.0518,0.2637,87.74,0.000,0.010,0.100
64.28, 2,-0.0376,20.0170,14.0718,0.0000,-0.0520,0.2616,87.75,0.000,0.010,0.100
64.38, 2,-0.0396,20.0156,14.0749,0.0000,-0.0521,0.2600,87.75,0.000,0.010,0.100
64.49, 2,-0.0417,20.0138,14.0774,0.0000,-0.0521,0.2585,87.75,0.000,0.010,0.100
64.59, 2,-0.0432,20.0120,14.0835,0.0000,-0.0520,0.2574,87.75,0.000,0.010,0.100
64.69, 2,-0.0442,20.0105,14.0883,0.0000,-0.0518,0.2569,87.75,0.000,0.010,0.100
64.79, 2,-0.0456,20.0097,14.0917,0.0000,-0.0514,0.2572,87.74,0.000,0.010,0.100
64.89, 2,-0.0473,20.0089,14.0964,0.0000,-0.0509,0.2581,87.73,0.000,0.010,0.100
64.99, 2,-0.0495,20.0083,14.1015,0.0000,-0.0503,0.2595,87.73,0.000,0.010,0.100
65.09, 2,-0.0518,20.0083,14.1058,0.0000,-0.0496,0.2618,87.73,0.000,0.010,0.100
65.19, 2,-0.0544,20.0081,14.1103,0.0000,-0.0487,0.2650,87.73,0.000,0.010,0.100
65.30, 2,-0.0569,20.0083,14.1140,0.0000,-0.0477,0.2690,87.74,0.000,0.010,0.100
65.40, 2,-0.0597,20.0085,14.1099,0.0000,-0.0467,0.2736,87.74,0.000,0.010,0.100
65.50, 2,-0.0612,20.0090,14.1053,0.0000,-0.0455,0.2778,87.75,0.000,0.010,0.100
65.60, 2,-0.0639,20.0095,14.0973,0.0000,-0.0442,0.2812,87.75,0.000,0.010,0.100
65.70, 2,-0.0663,20.0103,14.0892,0.0000,-0.0430,0.2834,87.76,0.000,0.010,0.100
65.80, 2,-0.0692,20.0115,14.0850,0.0000,-0.0416,0.2848,87.77,0.000,0.010,0.100
65.90, 2,-0.0720,20.0127,14.0842,0.0000,-0.0400,0.2858,87.78,0.000,0.010,0.100
66.00, 2,-0.0743,20.0150,14.0836,0.0000,-0.0386,0.2867,87.79,0.000,0.010,0.100
66.10, 2,-0.0762,20.0177,14.0841,0.0000,-0.0370,0.2877,87.80,0.000,0.010,0.100
66.20, 2,-0.0790,20.0198,14.0852,0.0000,-0.0354,0.2889,87.80,0.000,0.010,0.100
66.30, 2,-0.0820,20.0218,14.0887,0.0000,-0.0337,0.2903,87.80,0.000,0.010,0.100
66.40, 2,-0.0862,20.0233,14.0938,0.0000,-0.0321,0.2923,87.81,0.000,0.010,0.100
66.50, 2,-0.0889,20.0243,14.0934,0.0000,-0.0305,0.2951,87.81,0.000,0.010,0.100
66.60, 2,-0.0927,20.0259,14.0898,0.0000,-0.0289,0.2976,87.81,0.000,0.010,0.100
66.70, 2,-0.0964,20.0274,14.0882,0.0000,-0.0271,0.2997,87.81,0.000,0.010,0.100
66.80, 2,-0.1002,20.0291,14.0886,0.0000,-0.0254,0.3015,87.81,0.000,0.010,0.100
66.95, 2,-0.1045,20.0313,14.0889,0.0000,-0.0228,0.3041,87.80,0.010,0.005,0.150
67.10, 2,-0.1103,20.0342,14.0915,0.0000,-0.0200,0.3053,87.81,0.010,0.005,0.150
67.26, 2,-0.1149,20.0361,14.0949,0.0000,-0.0172,0.3059,87.81,0.010,0.005,0.150
67.41, 2,-0.1192,20.0385,14.1025,0.0000,-0.0144,0.3056,87.81,0.010,0.005,0.150
67.56, 2,-0.1235,20.0422,14.1097,0.0000,-0.0113,0.3060,87.81,0.010,0.005,0.150
67.71, 2,-0.1270,20.0459,14.1162,0.0000,-0.0082,0.3062,87.79,0.010,0.005,0.150
67.86, 2,-0.1314,20.0513,14.1229,0.0000,-0.0051,0.3066,87.78,0.010,0.005,0.150
68.02, 2,-0.1342,20.0557,14.1299,0.0000,-0.0019,0.3062,87.77,0.010,0.005,0.150
68.17, 2,-0.1358,20.0597,14.1315,0.0000,0.0010,0.3055,87.77,0.010,0.005,0.150
68.32, 2,-0.1391,20.0647,14.1324,0.0000,0.0039,0.3031,87.77,0.010,0.005,0.150
68.48, 2,-0.1384,20.0673,14.1347,0.0000,0.0069,0.2994,87.76,0.010,0.005,0.150
68.58, 2,-0.1386,20.0706,14.1350,0.0000,0.0087,0.2965,87.76,0.000,0.010,0.100
68.68, 2,-0.1395,20.0733,14.1356,0.0000,0.0105,0.2926,87.76,0.000,0.010,0.100
68.78, 2,-0.1417,20.0759,14.1353,0.0000,0.0122,0.2885,87.75,0.000,0.010,0.100
68.88, 2,-0.1444,20.0783,14.1368,0.0000,0.0139,0.2844,87.75,0.000,0.010,0.100
68.98, 2,-0.1469,20.0804,14.1414,0.0000,0.0155,0.2803,87.74,0.000,0.010,0.100
69.08, 2,-0.1483,20.0817,14.1411,0.0000,0.0171,0.2763,87.74,0.000,0.010,0.100
69.18, 2,-0.1511,20.0840,14.1424,0.0000,0.0186,0.2724,87.73,0.000,0.010,0.100
69.28, 2,-0.1531,20.0861,14.1453,0.0000,0.0201,0.2686,87.73,0.000,0.010,0.100
69.38, 2,-0.1553,20.0890,14.1498,0.0000,0.0215,0.2649,87.72,0.000,0.010,0.100
69.48, 2,-0.1573,20.0918,14.1453,0.0000,0.0229,0.2615,87.72,0.000,0.010,0.100
69.58, 2,-0.1596,20.0940,14.1398,0.0000,0.0243,0.2572,87.72,0.000,0.010,0.100
69.68, 2,-0.1620,20.0961,14.1388,0.0000,0.0254,0.2522,87.72,0.000,0.010,0.100
69.78, 2,-0.1643,20.0978,14.1411,0.0000,0.0266,0.2462,87.72,0.000,0.010,0.100
69.88, 2,-0.1665,20.0993,14.1414,0.0000,0.0278,0.2402,87.71,0.000,0.010,0.100
69.98, 2,-0.1674,20.1003,14.1371,0.0000,0.0288,0.2339,87.70,0.000,0.010,0.100
70.08, 2,-0.1684,20.1011,14.1380,0.0000,0.0297,0.2274,87.70,0.000,0.010,0.100
70.18, 2,-0.1693,20.1018,14.1414,0.0000,0.0306,0.2205,87.69,0.000,0.010,0.100
70.28, 2,-0.1702,20.1029,14.1479,0.0000,0.0315,0.2141,87.68,0.000,0.010,0.100
70.38, 2,-0.1703,20.1039,14.1498,0.0000,0.0323,0.2080,87.68,0.000,0.010,0.100
70.48, 2,-0.1709,20.1049,14.1522,0.0000,0.0330,0.2023,87.67,0.000,0.010,0.100
70.58, 2,-0.1716,20.1063,14.1579,0.0000,0.0338,0.1966,87.67,0.000,0.010,0.100
70.69, 2,-0.1733,20.1081,14.1655,0.0000,0.0344,0.1915,87.66,0.000,0.010,0.100
70.79, 2,-0.1742,20.1093,14.1739,0.0000,0.0350,0.1873,87.66,0.000,0.010,0.100
70.89, 2,-0.1766,20.1105,14.1835,0.0000,0.0355,0.1843,87.65,0.000,0.010,0.100
70.99, 2,-0.1784,20.1110,14.1866,0.0000,0.0359,0.1823,87.65,0.000,0.010,0.100
71.09, 2,-0.1812,20.1121,14.1853,0.0000,0.0362,0.1805,87.65,0.000,0.010,0.100
71.19, 2,-0.1824,20.1126,14.1831,0.0000,0.0365,0.1783,87.65,0.000,0.010,0.100
71.29, 2,-0.1854,20.1137,14.1776,0.0000,0.0366,0.1754,87.64,0.000,0.010,0.100
